de	The name of the Latin script letter D/d.	/de/
comas	to eat	/koˈmeɾ/
millonario	big money/big-money/ millions of	/miʝoˈnaɾjo/
sobrevivientes	surviving	/sobɾebiˈbjente/
éso
frio	to fry	/fɾeˈiɾ/
involucrados	to involve	/imboluˈkɾaɾ/
fumo	to smoke (give off smoke)	/fuˈmaɾ/
establecido	to establish	/estableˈθeɾ/
aprieta	to squeeze	/apɾeˈtaɾ/
destruida	to destroy	/desˈtɾwiɾ/
payasos	clownish/ buffoonlike	/paˈʝaso/
amenazando	to threaten (“to make threats”)	/amenaˈθaɾ/
bandidos	outlaw/ bandit	/banˈdido/
whoo
estupideces	stupidity (the property of being stupid)	/estupiˈdeθ/
cruza	to cross (including of legs)	/kɾuˈθaɾ/
llámalo	to summon/ to call	/ʝaˈmaɾ/
sofía	Sofia (the capital city of Bulgaria)	/soˈfia/
provecho	benefit/ profit	/pɾoˈbet͡ʃo/
trataron	to treat (to handle/ behave toward in a specific way)	/tɾaˈtaɾ/
envían	to send	/emˈbjaɾ/
day
perras	dog (the species Canis familiaris (sometimes designated Canis…	/ˈpero/
botín	booty/ loot/ haul	/boˈtin/
rechazo	to reject/ to turn down/ to turn away/ to refuse/ to dismiss/ to…	/ret͡ʃaˈθaɾ/
entenderá	to understand/ to fathom	/entenˈdeɾ/
donante	donating	/doˈnante/
avisado	to tell/ tip off/ notify/ inform	/abiˈsaɾ/
exhibición	exhibition/ show/ display	/eɡsibiˈθjon/
consiguieron	to achieve/ succeed in/ reach/ accomplish/ attain	/konseˈɡiɾ/
candidatos	candidate	/kandiˈdato/
maravillosos	wonderful/ marvelous	/maɾabiˈʝoso/
vitales	vital	/biˈtal/
genética	genetics	/xeˈnetika/
venecia	Venice (a city in Italy)	/beˈneθja/
ram	RAM	/ˈram/
muestre	to show (have somebody see something)	/mosˈtɾaɾ/
paranoico	paranoid	/paɾaˈnoiko/
lynn
diciéndome	to say/ to tell	/deˈθiɾ/
silencioso	silent	/silenˈθjoso/
casaré	to marry/ wed someone to (unite two others in wedlock)	/kaˈsaɾ/
sucias	dirty/ filthy	/ˈsuθjo/
hierbas	grass (plant of the family Poaceae or plant that resembles grasses)	/ˈʝeɾba/
ash
empezaba	to start/ begin/ to get started	/empeˈθaɾ/
insignificante	insignificant	/insiɡnifiˈkante/
wally
consecuencia	consequence	/konseˈkwenθja/
marchado	to go/ travel	/maɾˈt͡ʃaɾ/
suspira	to sigh	/suspiˈɾaɾ/
doncella	maid/ maiden/ damsel (girl or an unmarried young woman)	/donˈθeʝa/
conocernos	to know (a person or a place)/ to be familiar with/ to be…	/konoˈθeɾ/
aspectos	aspect	/asˈpeɡto/
girl
discutimos	to discuss/ to argue/ to talk about	/diskuˈtiɾ/
conserje	concierge	/konˈseɾxe/
letal	lethal/ deadly	/leˈtal/
arregló	to fix/ to repair/ to mend	/areˈɡlaɾ/
explicarme	to explain	/eɡspliˈkaɾ/
chang
chen
hormigas	ant (insect of the family Formicidae)	/hoˈɾmi.ɡa/ [hoɾˈmi.ɣ̞a]
fechas	obsolete form of hacer	/faˈθeɾ/
dvd	DVD (optical disc)	/debeˈde/
escolta	to escort	/eskolˈtaɾ/
laurel	laurel	/lauˈɾel/
valla	fence	/ˈbaʝa/
mayordomo	butler/ majordomo	/maʝoɾˈdomo/
claude
deportivo	sports/ sportive	/depoɾˈtibo/
arquitecto	architect	/aɾkiˈteɡto/
mordió	to bite/ nip	/moɾˈdeɾ/
jacques
apuntando	to point/ to aim/ to take aim (a weapon)	/apunˈtaɾ/
guardas	to save (to store for future use)	/ɡwaɾˈdaɾ/
establo	stable (building for animals)	/esˈtablo/
asombrosa	amazing/ wondrous/ breathtaking/ awesome (inspiring awe/ wonder or…	/asomˈbɾoso/
gilbert
religioso	religious	/reliˈxjoso/
willy
latas	dilated/ expanded/ extended	/ˈlato/
traerla	to bring (in the sense of transport)	/tɾaˈeɾ/
suministro	to provide/ supply	/suminisˈtɾaɾ/
aislamiento	isolation	/aislaˈmjento/
perlas	pearl	/ˈpeɾla/
cargamento	load/ freight	/kaɾɡaˈmento/
alrededores	plural of alrededor	/alredeˈdoɾes/
entendía	to understand/ to fathom	/entenˈdeɾ/
cristina	a female given name/ equivalent to English Christina	/kɾisˈtina/
saltando	to jump	/salˈtaɾ/
pensaban	to think/ ponder	/penˈsaɾ/
obtuve	to obtain	/obteˈneɾ/
pondrás	to put/ to put up/ to place/ to lay	/poˈneɾ/
corporal	body/ corporal	/koɾpoˈɾal/
realista	realistic	/reaˈlista/
italiana	Italian (from or native to Italy)	/itaˈljano/
embarazoso	embarrassing	/embaɾaˈθoso/
incumbencia	incumbency	/inkumˈbenθja/
monta	to mount	/monˈtaɾ/
ofrecerte	to offer/ to offer up/ to provide	/ofɾeˈθeɾ/
helados	icy/ frozen	/eˈlado/
apos
cuestiones	to question (have doubts about)	/kwestjoˈnaɾ/
admirador	admiring	/admiɾaˈdoɾ/
ayudara	to help	/aʝuˈdaɾ/
montado	to mount	/monˈtaɾ/
prudente	prudent/ well-advised	/pɾuˈdente/
generosa	generous	/xeneˈɾoso/
fenomenal	phenomenal	/fenomeˈnal/
acusa	to accuse/ charge/ indict	/akuˈsaɾ/
comprarme	to buy (to obtain in exchange of money or goods)	/komˈpɾaɾ/
regresaste	to return/ go back/ come back	/reɡɾeˈsaɾ/
barbacoa	barbecue (fireplace or pit for grilling food)	/baɾbaˈkoa/
célula	cell (the basic unit of a living organism)	/ˈθelula/
juguemos	to play	/xuˈɡaɾ/
rodando	to roll/ rotate	/roˈdaɾ/
caigo	to fall (to move to a lower position due to gravity)	/kaˈeɾ/
asustando	to scare/ to frighten/ to spook	/asusˈtaɾ/
sabrías	to know/ to understand (a fact)	/saˈbeɾ/
celebrarlo	to celebrate	/θeleˈbɾaɾ/
decepción	disappointment/ let-down	/deθebˈθjon/
representación	representation	/repɾesentaˈθjon/
costumbres	habit	/kosˈtumbɾe/
pérdidas	loss	/ˈpeɾdida/
gotas	a drop or small amount of	/ˈɡota/
carbono	carbon	/kaɾˈbono/
moverte	to move (to cause to change place or posture)	/moˈbeɾ/
arde	to burn/ blaze (to be consumed by fire or in flames)	/aɾˈdeɾ/
viví	to live/ to be alive	/biˈbiɾ/
demandas	demand	/deˈmanda/
rogers
semestre	semester	/seˈmestɾe/
javier	a male given name from Basque/ equivalent to English Xavier	/xaˈbjeɾ/
miramos	to look at (to try to see/ to pay attention to with one’s eyes)	/miˈɾaɾ/
recibes	to receive/ get	/reθiˈbiɾ/
cristiana	Christian (of the Christian religion/ usually refers to Catholicism)	/kɾisˈtjano/
hacienda	ranch/ hacienda	/aˈθjenda/
disparan	to shoot/ to fire (e.g. a weapon/ a rocket)	/dispaˈɾaɾ/
género	kind	/ˈxeneɾo/
cat
wall
refresco	refreshment	/reˈfɾesko/
interruptor	interrupting	/interubˈtoɾ/
conducía	to drive/ to conduct	/konduˈθiɾ/
halcón	falcon (diurnal bird of prey in Falconidae and especially in Falco)	/alˈkon/
mudarse	to move/ relocate/ move to a new house	/muˈdaɾ/
coloca	to place	/koloˈkaɾ/
codo	elbow	/ˈkodo/
valentía	courage/ bravery	/balenˈtia/
promete	to promise	/pɾomeˈteɾ/
pipa	pipe (device used for smoking)	/ˈpipa/
sustancia	substance	/susˈtanθja/
posterior	posterior/ later	/posteˈɾjoɾ/
was	a message sent or received over WhatsApp	/ˈwa/
atrapó	to capture	/atɾaˈpaɾ/
envíen	to send	/emˈbjaɾ/
brisa	breeze	/ˈbɾisa/
maravillosas	wonderful/ marvelous	/maɾabiˈʝoso/
reparto	to share/ give out	/repaɾˈtiɾ/
forenses	forensic (relating to the scientific investigation of evidence for…	/foˈɾense/
taberna	pub/ tavern	/taˈbeɾna/
deshacerme	to undo/ to unmake	/desaˈθeɾ/
ratones	female equivalent of ratón (“mouse”)	/ˈrata/
aleluya	hallelujah	/aleˈluʝa/
comunicado	communiqué/ statement	/komuniˈkado/
seguimiento	monitoring	/seɡiˈmjento/
discreción	discretion	/diskɾeˈθjon/
gritó	to shout/ to scream/ to cry out/ to call out	/ɡɾiˈtaɾ/
pulgar	thumb/ big toe	/pulˈɡaɾ/
comprensión	comprehension	/kompɾenˈsjon/
retroceder	to back up/ to go back/ to step back/ to move backward/ to shrink back	/retɾoθeˈdeɾ/
originales	original	/oɾixiˈnal/
disfraces	disguise	/disˈfɾaθ/
frasco	bottle (for medicine/ perfume)	/ˈfɾasko/
arreglaremos	to fix/ to repair/ to mend	/areˈɡlaɾ/
tequila	tequila	/teˈkila/
perdonen	to pardon/ excuse/ forgive	/peɾdoˈnaɾ/
bernie
pidas	to ask for something	/peˈdiɾ/
decís	to say/ to tell	/deˈθiɾ/
permítanme	to allow/ permit	/peɾmiˈtiɾ/
deberiamos
planear	to plan/ to plot	/planeˈaɾ/
ocúpate	to occupy (to take or use space)	/okuˈpaɾ/
volved	to return/ to revert/ to get back	/bolˈbeɾ/
relojes	clock	/reˈlox/
lider
convento	convent/ monastery	/komˈbento/
tráelo	to bring (in the sense of transport)	/tɾaˈeɾ/
regaló	to give as a present/ to gift	/reɡaˈlaɾ/
coges	to take/ catch/ hold/ to get/ to seize	/koˈxeɾ/
insulto	to insult/ offend	/insulˈtaɾ/
paces	peace (warlessness)	/ˈpaθ/
cargada	to load (to put a load on or in (a means of conveyance or a place…	/kaɾˈɡaɾ/
jared
kid
coña	Spaniard	/ˈkoɲo/
lloviendo	to rain	/ʝoˈbeɾ/
vigilante	watchful/ alert/ wakeful	/bixiˈlante/
metida	to put in/ insert	/meˈteɾ/
cálido	warm	/ˈkalido/
abras	small bay/ inlet	/ˈabɾa/
robada	to rob	/roˈbaɾ/
gabinete		/ɡabiˈnete/
excursión	excursion/ trip	/eɡskuɾˈsjon/
filete	fillet/ steak	/fiˈlete/
acepté	to accept/ to take up/ to take up on	/aθebˈtaɾ/
dante	a male given name from Italian/ equivalent to English Dante	/ˈdante/
rich
desconocidos	to not be familiar with/ to not know/ to not recognize	/deskonoˈθeɾ/
perteneces	to belong/ to pertain	/peɾteneˈθeɾ/
ésas	neuter singular of este (“this”)	/ˈesto/
mecanismo	mechanism	/mekaˈnismo/
atiende	to pay attention to (something)/ to attend to (something)	/atenˈdeɾ/
liv
invento	to invent	/imbenˈtaɾ/
dorada	golden	/doˈɾado/
seguirán	to follow	/seˈɡiɾ/
exitoso	successful (achieving or having achieved success)	/eɡsiˈtoso/
fronteras	border/ frontier	/fɾonˈteɾa/
alterado	to alter/ to change	/alteˈɾaɾ/
pulmón	lung	/pulˈmon/
ellis
frases	phrase	/ˈfɾase/
mostrador	counter	/mostɾaˈdoɾ/
precisión	precision	/pɾeθiˈsjon/
z	The twenty-seventh letter of the Spanish alphabet/ called zeta and…	/s/
conste	to be or seem evident/ clear/ obvious	/konsˈtaɾ/
laurie
camisas	shirt	/kaˈmisa/
bromeaba	to joke/ to kid (to do or say something for amusement)	/bɾomeˈaɾ/
convierten	to convert	/kombeɾˈtiɾ/
manicomio	insane asylum/ lunatic asylum/ mental hospital	/maniˈkomjo/
freno	to brake (a vehicle)	/fɾeˈnaɾ/
hondo	deep	/ˈondo/
cynthia
america
dispares	to shoot/ to fire (e.g. a weapon/ a rocket)	/dispaˈɾaɾ/
basurero	dustman/ garbage collector (worker who removes refuse)	/basuˈɾeɾo/
querés	to desire/ to want/ to want to	/keˈɾeɾ/
mini	mini
abriendo	to open/ open up	/aˈbɾiɾ/
pensara	to think/ ponder	/penˈsaɾ/
separarnos	to separate/ to detach (to disunite from a group or mass/ to…	/sepaˈɾaɾ/
ábrelo	to open/ open up	/aˈbɾiɾ/
retrocedan	to back up/ to go back/ to step back/ to move backward/ to shrink back	/retɾoθeˈdeɾ/
pertenezco	to belong/ to pertain	/peɾteneˈθeɾ/
infiel	unfaithful	/inˈfjel/
cualidades	quality (property or attribute)	/kwaliˈdad/
provoca	to cause or provoke/ to prompt	/pɾoboˈkaɾ/
rodea	to round up	/rodeˈaɾ/
favoritas	female equivalent of favorito	/faboˈɾita/
mataran	to kill/ slay	/maˈtaɾ/
resolverlo	to resolve/ sort out/ settle/ address/ tackle/ overcome/ iron out	/resolˈbeɾ/
respeta	to respect	/respeˈtaɾ/
comprador	buying	/kompɾaˈdoɾ/
domicilio	domicile	/domiˈθiljo/
reduce	inflection of reducir:	/reduˈθiɾ/
obedecer	to obey	/obedeˈθeɾ/
quemaduras	burn	/kemaˈduɾa/
levanten	to lift	/lebanˈtaɾ/
antoine
juntar	to combine/ unite	/xunˈtaɾ/
arrepiento	only used in se ... arrepentir/ syntactic variant of arrepentirse	/arepenˈtiɾ/
moverme	to move (to cause to change place or posture)	/moˈbeɾ/
hyun
bóveda	arch (arch-shaped arrangement of trapezoidal stones/ designed to…	/ˈbobeda/
gimnasia	gymnastics	/ximˈnasja/
sirvientes	servant	/siɾˈbjente/
respecta	inflection of respectar:	/respeɡˈtaɾ/
suéltala	to release	/solˈtaɾ/
baxter
presentarles	to present/ to submit	/pɾesenˈtaɾ/
conectados	to connect/ connect up/ link	/koneɡˈtaɾ/
trayendo	to bring (in the sense of transport)	/tɾaˈeɾ/
iván	a male given name/ equivalent to English Ivan/ Evan/ or Ian	/iˈban/
levanto	to lift	/lebanˈtaɾ/
doris	a female given name/ equivalent to English Doris	/ˈdoɾis/
privados	to deprive	/pɾiˈbaɾ/
antepasados	before last	/antepaˈsado/
sacrificios	sacrifice	/sakɾiˈfiθjo/
fantasías	fantasy	/fantaˈsia/
mantendrá	to keep	/manteˈneɾ/
conclusiones	conclusion/ end	/konkluˈsjon/
confirmación	confirmation	/konfiɾmaˈθjon/
traidores	traitorous (characteristic of a traitor)	/tɾaiˈdoɾ/
residente	residing/ domiciled/ living/ resident	/resiˈdente/
joshua	a male given name from English	/ˈʝoʃwa/
gemelas	twin	/xeˈmelo/
dibujar	to draw/ to sketch	/dibuˈxaɾ/
emocionalmente	emotionally	/emoθjoˌnalˈmente/
violar	to violate	/bjoˈlaɾ/
dirigida	to direct	/diɾiˈxiɾ/
cangrejo	crab	/kanˈɡɾexo/
burbuja	bubble	/buɾˈbuxa/
ignorante	ignorant	/iɡnoˈɾante/
sesiones	to be in session	/sesjoˈnaɾ/
comparación	comparison	/kompaɾaˈθjon/
ligeramente	slightly	/liˌxeɾaˈmente/
now
ejecutar	to execute/ to run (enact or carry out)	/exekuˈtaɾ/
ciegas	blind person	/ˈθjeɡo/
alberto	a male given name from Proto-Germanic/ equivalent to English Albert	/alˈbeɾto/
proviene	third-person singular present indicative of provenir	/pɾoˈbjene/
dolió	to hurt (to cause physical or emotional pain)	/doˈleɾ/
parcial	partial (part of a whole)	/paɾˈθjal/
empacar	to pack/ pack away/ pack up	/empaˈkaɾ/
victima	inflection of victimar:	/biɡtiˈmaɾ/
sentamos	to seat	/senˈtaɾ/
católica	Catholic	/kaˈtoliko/
creían	to believe	/kɾeˈeɾ/
mocoso	having lots of mucus	/moˈkoso/
semilla	seed (of a plant)	/seˈmiʝa/
ring	ring	/ˈrin/
chatarra	scrap (metal)	/t͡ʃaˈtara/
hablarlo	to talk/ to speak/ to communicate using words	/aˈblaɾ/
pascua	Easter	/ˈpaskwa/
sadie
vé
golpearon	to hit/ to knock/ to tap	/ɡolpeˈaɾ/
cómodos	comfortable	/ˈkomodo/
aceptaré	to accept/ to take up/ to take up on	/aθebˈtaɾ/
acercarme	to bring close	/aθeɾˈkaɾ/
juegues	to play	/xuˈɡaɾ/
bert
dicha	to say/ to tell	/deˈθiɾ/
afirma	to state/ assert	/afiɾˈmaɾ/
hostil	hostile	/osˈtil/
calvo	bald (lacking hair)	/ˈkalbo/
cintura	waist	/θinˈtuɾa/
tomara	to take	/toˈmaɾ/
separamos	to separate/ to detach (to disunite from a group or mass/ to…	/sepaˈɾaɾ/
sincronización	synchronization/ sync	/sinkɾoniθaˈθjon/
barriga	belly/ paunch/ tummy	/baˈriɡa/
disfruto	to enjoy	/disfɾuˈtaɾ/
survivor
suprema	supreme	/suˈpɾemo/
despegar	to detach/ to remove/ to unstick	/despeˈɡaɾ/
monitor	monitor (electronic device)	/moniˈtoɾ/
globos	balloon	/ˈɡlobo/
mandaré	to send	/manˈdaɾ/
vagón	train car/ railroad car/ railway carriage	/baˈɡon/
régimen	regime (form of government)	/ˈreximen/
bates	bat	/ˈbate/
ward
huracán	hurricane	/uɾaˈkan/
conferencias	conference	/konfeˈɾenθja/
cera	wax	/ˈθeɾa/
mirarte	to look at (to try to see/ to pay attention to with one’s eyes)	/miˈɾaɾ/
protegerla	to protect/ to defend	/pɾoteˈxeɾ/
aroma	aroma	/aˈɾoma/
enfrenta	to confront/ to face/ to stand up to/ (a person or force aggressively)	/enfɾenˈtaɾ/
curado	to care/ heed/ study/ strive/ seek/ work	/kuˈɾaɾ/
interpretar	to interpret/ explain/ decipher	/inteɾpɾeˈtaɾ/
paraguas	umbrella/ brolly (UK)	/paˈɾaɡwas/
bloqueado	to block	/blokeˈaɾ/
misil	missile (a self-propelled projectile whose trajectory can be…	/miˈsil/
ensayos	essay/ paper/ nonfiction (in genre-labeling contexts)	/enˈsaʝo/
peligrosas	perilous/ dangerous	/peliˈɡɾoso/
declaró	to declare/ to state	/deklaˈɾaɾ/
pasemos	to pass/ to hand/ to slip	/paˈsaɾ/
buffy
irónico	ironic	/iˈɾoniko/
busquemos	to seek/ search for/ look for/ try to find/ to scour	/busˈkaɾ/
paradero	whereabouts/ location (where something is situated)	/paɾaˈdeɾo/
esther	Esther	/esˈteɾ/
rechazó	to reject/ to turn down/ to turn away/ to refuse/ to dismiss/ to…	/ret͡ʃaˈθaɾ/
aprobado	to approve/ to condone/ to permit	/apɾoˈbaɾ/
desesperadamente	hopelessly	/desespeˌɾadaˈmente/
iros	to go (away from speaker and listener)	/ˈiɾ/
pagaron	to pay	/paˈɡaɾ/
cocinera	cook	/koθiˈneɾo/
felicito	to congratulate	/feliθiˈtaɾ/
agáchate	to lower	/aɡaˈt͡ʃaɾ/
gerald
führer
robinson
renuncio	to renounce/ to abandon/ to give up/ to relinquish/ to do without	/renunˈθjaɾ/
apretado	to squeeze	/apɾeˈtaɾ/
serias	serious/ earnest/ sober/ solemn (without humor)	/ˈseɾjo/
escogido	to choose/ select/ pick	/eskoˈxeɾ/
acompañante	accompanying	/akompaˈɲante/
catorce	fourteen	/kaˈtoɾθe/
liderazgo	leadership	/lideˈɾaθɡo/
atlanta	Atlanta (the capital city of Georgia/ United States)	/aˈtlanta/
fabulosa	fable/ myth/ legend/ fabulous (of or relating to fable/ myth/ or…	/fabuˈloso/
devuélveme	to return/ refund/ restore/ give back/ hand back/ bring back/ send…	/debolˈbeɾ/
sensacional	sensational	/sensaθjoˈnal/
ganadores	winning	/ɡanaˈdoɾ/
olla	pot/ pan/ kettle (vessel used for cooking food)	/ˈoʝa/
cyrus
guarde	to save (to store for future use)	/ɡwaɾˈdaɾ/
traicionó	to betray/ turn on	/tɾaiθjoˈnaɾ/
ocupación	occupation (the act of possessing a place)	/okupaˈθjon/
hablaban	to talk/ to speak/ to communicate using words	/aˈblaɾ/
lloras	to cry/ to weep	/ʝoˈɾaɾ/
bragas	plural of braga	/ˈbɾaɡas/
obstáculo	obstacle/ hindrance/ stumbling block/ hurdle/ barrier/ impediment/…	/obsˈtakulo/
inodoro	odorless	/inoˈdoɾo/
denle	to give/ to give out	/ˈdaɾ/
terraza	terrace	/teˈraθa/
eternamente	eternally	/eˌteɾnaˈmente/
patricia	a female given name/ equivalent to English Patricia	/paˈtɾiθja/
stacy
unica
estancia	stay/ residence/ sojourn	/esˈtanθja/
confesó	to confess/ to come clean about	/konfeˈsaɾ/
molestias	trouble/ nuisance/ inconvenience/ bother	/moˈlestja/
desarrollado	to develop	/desaroˈʝaɾ/
suelte	to release	/solˈtaɾ/
enfades	to anger/ to make angry	/enfaˈdaɾ/
american
éxtasis	ecstasy	/ˈeɡstasis/
joon
tranquilamente	calmly/ tranquilly	/tɾanˌkilaˈmente/
elsa	a female given name	/ˈelsa/
colchón	mattress (pad on which a person can recline and sleep)	/kolˈt͡ʃon/
escoge	to choose/ select/ pick	/eskoˈxeɾ/
formulario	formal
profeta	prophet	/pɾoˈfeta/
camille
world
realizado	to carry out/ to perform/ to conduct/ to implement (e.g. a change/…	/realiˈθaɾ/
espuma	foam	/esˈpuma/
glen
huido	to flee/ to run away	/uˈiɾ/
ramas	branch (woody part of a tree arising from the trunk and usually…	/ˈrama/
fija	to fix/ fasten/ set/ establish/ determine	/fiˈxaɾ/
morimos	to die	/moˈɾiɾ/
cuarentena	quarantine	/kwaɾenˈtena/
informó	to inform	/infoɾˈmaɾ/
conocían	to know (a person or a place)/ to be familiar with/ to be…	/konoˈθeɾ/
mostrarles	to show (have somebody see something)	/mosˈtɾaɾ/
song
pala	shovel/ spade	/ˈpala/
entregas	delivery/ handover	/enˈtɾeɡa/
acusada	to accuse/ charge/ indict	/akuˈsaɾ/
exagerando	to exaggerate/ to overstate/ to overemphasize	/eɡsaxeˈɾaɾ/
recorrer	to tour	/rekoˈreɾ/
acabando	to finish/ to end	/akaˈbaɾ/
interpretación	interpretation	/inteɾpɾetaˈθjon/
impaciente	impatient	/impaˈθjente/
carreteras	road/ highway	/kareˈteɾa/
mostrarme	to show (have somebody see something)	/mosˈtɾaɾ/
precaución	precaution	/pɾekauˈθjon/
pastilla	pill	/pasˈtiʝa/
peleamos	to fight (to contend in physical conflict)	/peleˈaɾ/
perdon
viajado	to travel/ journey	/bjaˈxaɾ/
tardaré	to take some amount of time	/taɾˈdaɾ/
metieron	to put in/ insert	/meˈteɾ/
administrador	administrator (one who administers affairs)	/administɾaˈdoɾ/
eleanor
susie
bum	a boom (sound)	/ˈbum/
latín	Latin (the language of the ancient Romans)	/laˈtin/
fanny
cristales	crystal	/kɾisˈtal/
francotirador	sniper	/fɾankotiɾaˈdoɾ/
interferir	to interfere	/inteɾfeˈɾiɾ/
garantizar	to guarantee	/ɡaɾantiˈθaɾ/
callada	to calm	/kaˈʝaɾ/
cuchara	spoon	/kuˈt͡ʃaɾa/
casero	domestic/ household	/kaˈseɾo/
nasa	weir	/ˈnasa/
billar	billiards	/biˈʝaɾ/
desprecio	to despise/ to scorn	/despɾeˈθjaɾ/
discursos	discourse	/disˈkuɾso/
descansando	to rest/ relax (be in a state of rest or inactivity)	/deskanˈsaɾ/
peinado	to comb (something)	/peiˈnaɾ/
mola	to rule/ rock (be pleasing)	/moˈlaɾ/
juvenil	juvenile	/xubeˈnil/
cogiendo	to take/ catch/ hold/ to get/ to seize	/koˈxeɾ/
masiva	massive	/maˈsibo/
derribar	to bring down/ to shoot down	/deriˈbaɾ/
anfitrión	host (one which receives a guest)	/anfiˈtɾjon/
tutor	guardian (person responsible for another)	/tuˈtoɾ/
agujas	needle	/aˈɡuxa/
iniciales	to begin/ to initiate	/iniˈθjaɾ/
fino	to end	/fiˈniɾ/
kilo	kilo (kilogram)	/ˈkilo/
venus	Venus (planet)	/ˈbenus/
pollos	chicken (meat)	/ˈpoʝo/
bolos	bowling pin	/ˈbolo/
elijo	to choose	/eleˈxiɾ/
recordaré	to remember/ to recollect	/rekoɾˈdaɾ/
ingenioso	ingenious/ resourceful/ artful/ clever/ inventive	/inxeˈnjoso/
cuaderno	notebook	/kwaˈdeɾno/
coinciden	to coincide	/koinθiˈdiɾ/
medicamento	medicine/ medicament	/medikaˈmento/
burton
comprarte	to buy (to obtain in exchange of money or goods)	/komˈpɾaɾ/
