you	The pronoun of the second person/ in the nominative/ dative/ and…	/jˈu/
ching		/tʃˈɪŋ/
dine	To eat the principal regular meal of the day/ to take dinner. Now…	/dˈaɪn/
draws	1. To cause to move continuously by force applied in advance of…	/drˈɔz/
crowds	1. To push/ to press/ to shove. Chaucer. 2. To press or drive…	/krˈaʊdz/
limb	1. A part of a tree which extends from the trunk and separates…	/lˈɪm/
wool	1. The soft and curled/ or crisped/ species of hair which grows on…	/wˈʊl/
montana		/mɑntˈænə/
giovanni		/dʒˌioʊvˈɑni/
jerks	To cut into long slices or strips and dry in the sun/ as/ jerk…	/dʒˈɝks/
numb	1. Enfeebled in/ or destitute of/ the power of sensation and…	/nˈʌm/
oceans	1. The whole body of salt water which covers more than three…	/ˈoʊʃənz/
priceless	1. Too valuable to admit of being appraised/ of inestimable worth/…	/prˈaɪsləs/
rocking	Having a swaying/ rolling/ or back-and-forth movement/ used for…	/rˈɑkɪŋ/
commanding	1. Exercising authority/ actually in command/ as/ a commanding…	/kəmˈændɪŋ/
relaxing	1. To make lax or loose/ to make less close/ firm/ rigid/ tense/…	/rɪlˈæksɪŋ/
clatters	1. To make a rattling sound by striking hard bodies together/ to…	/klˈætɚs/
merci		/mɚsˈi/
gerard		/dʒɚˈɑrd/
packs	1. To make a pack of/ to arrange closely and securely in a pack/…	/pˈæks/
parlor	A room for business or social conversation/ for the reception of…	/pˈɑrlɚ/
cabbage	1. An esculent vegetable of many varieties/ derived from the wild…	/kˈæbədʒ/
intruder	One who intrudes/ one who thrusts himself in/ or enters without…	/ˌɪntrˈudɚ/
considerable	1. Worthy of consideration/ borne in mind/ or attended to. It is…	/kənsˈɪdɚəbəl/
argued	1. To invent and offer reasons to support or overthrow a…	/ˈɑrɡjud/
paladin	A knight-errant/ a distinguished champion/ as/ the paladins of…	/pˈælədɪn/
tellin
pupils	The aperture in the iris/ the sight/ apple/ or black of the eye.…	/pjˈupəlz/
inspire	1. To breathe into/ to fill with the breath/ to animate. When…	/ˌɪnspˈaɪr/
positively	In a positive manner/ absolutely/ really/ expressly/ with…	/pˈɑzətɪvli/
igor		/ˌɪɡˈɔr/
traded	Professional/ practiced. [Obs.] Shak.	/trˈeɪdɪd/
shipped		/ʃˈɪpt/
feminine	1. Of or pertaining to a woman/ or to women/ characteristic of a…	/fˈɛmənən/
vague	1. Wandering/ vagrant/ vagabond. [Archaic] "To set upon the vague…	/vˈeɪɡ/
partly	In part/ in some measure of degree/ not wholly. "I partly believe…	/pˈɑrtli/
insight	1. A sight or view of the interior of anything/ a deep inspection…	/ˈɪnsˌaɪt/
lucia		/lˈuʃə/
stages	1. (Zoöl.) (a) The adult male of the red deer (Cervus elaphus)/ a…	/stˈeɪdʒəz/
screenplay		/skrˈinplˌeɪ/
marquis	A nobleman in England/ France/ and Germany/ of a rank next below…	/mˌɑrkˈi/
rahul		/rəhˈul/
ripe	The bank of a river. [Obs.]	/rˈaɪp/
awaiting	1. To watch for/ to look out for. [Obs.] 2. To wait on/ serve/ or…	/əwˈeɪtɪŋ/
pigeons	1. (Zoöl.) Any bird of the order Columbæ/ of which numerous…	/pˈɪdʒənz/
clayton		/klˈeɪtən/
tempted	1. To put to trial/ to prove/ to test/ to try. God did tempt…	/tˈɛmptɪd/
inherit	1. (Law) To take by descent from an ancestor/ to take by…	/ˌɪnhˈɛrət/
decline	1. To bend/ or lean downward/ to take a downward direction/ to…	/dɪklˈaɪn/
pennsylvania		/pˌɛnsəlvˈeɪnjə/
fang	1. To catch/ to seize/ as with the teeth/ to lay hold of/ to…	/fˈæŋ/
shitting		/ʃˈɪtɪŋ/
tens	One more than nine/ twice five. With twice ten sail I crossed the…	/tˈɛnz/
gigantic	1. Of extraordinary size/ like a giant. 2. Such as a giant might…	/dʒaɪɡˈæntɪk/
guv
readings	1. The act of one who reads/ perusal/ also/ printed or written…	/rˈidɪŋz/
headmaster		/hˈɛdmˈæstɚ/
tenth	1. Next in order after the ninth/ coming after nine others. 2.…	/tˈɛnθ/
seals	Any aquatic carnivorous mammal of the families Phocidæ and…	/sˈilz/
peyton		/pˈeɪtən/
avoided	1. To empty. [Obs.] Wyclif. 2. To emit or throw out/ to void/ as/…	/əvˈɔɪdɪd/
blankets	1. A heavy/ loosely woven fabric/ usually of wool/ and having a…	/blˈæŋkəts/
overlapping		/ˈoʊvɚlˌæpɪŋ/
flipped		/flˈɪpt/
yield	1. To give in return for labor expended/ to produce/ as payment or…	/jˈild/
ads		/ˈædz/
backstage		/bˈækstˈeɪdʒ/
quiz	1. A riddle or obscure question/ an enigma/ a ridiculous hoax. 2.…	/kwˈɪz/
mosque	A Mohammedan church or place of religious worship. [Written also…	/mˈɑsk/
weaver	1. One who weaves/ or whose occupation is to weave. "Weavers of…	/wˈivɚ/
puppies	1. (Zoöl.) The young of a canine animal/ esp. of the common dog/ a…	/pˈʌpiz/
stated	1. Settled/ established/ fixed. He is capable of corruption who…	/stˈeɪtɪd/
vicki		/vˈɪki/
weirdo		/wˈɪrdoʊ/
belongings	1. That which belongs to one/ that which pertains to one/ hence/…	/bɪlˈɔŋɪŋz/
functions	1. The act of executing or performing any duty/ office/ or…	/fˈʌŋkʃənz/
reservations	1. The act of reserving/ or keeping back/ concealment/ or…	/rˌɛzɚvˈeɪʃənz/
chilly	Moderately cold/ cold and raw or damp so as to cause shivering/…	/tʃˈɪli/
betsy		/bˈɛtsi/
eldest	1. Oldest/ longest in duration. Shak. 2. Born or living first/ or…	/ˈɛldəst/
traditions	1. The act of delivering into the hands of another/ delivery. "A…	/trədˈɪʃənz/
factories	1. A house or place where factors/ or commercial agents/ reside/…	/fˈæktɚiz/
feedback		/fˈidbˌæk/
repeatedly	More than once/ again and again/ indefinitely.	/rɪpˈitɪdli/
exquisite	1. Carefully selected or sought out/ hence/ of distinguishing and…	/ˈɛkskwəzət/
pickle	See Picle.	/pˈɪkəl/
masses	1. (R. C. Ch.) The sacrifice in the sacrament of the Eucharist/ or…	/mˈæsəz/
pauline	Of or pertaining to the apostle Paul/ or his writings/ resembling/…	/pɔlˈin/
frogs	1. (Zoöl.) An amphibious animal of the genus Rana and related…	/frˈɑɡz/
crosses	1. A gibbet/ cosisting of two pieces of timber placed transversely…	/krˈɔsɪz/
headaches	Pain in the head/ ceph "Headaches and shivering fits." Macaulay.	/hˈɛdˌeɪks/
arctic	Pertaining to/ or situated under/ the northern constellation…	/ˈɑrktɪk/
reinforcements	See Reënforcement.	/rˌiɪnfˈɔrsmənts/
secondary	1. Suceeding next in order to the first/ of second place/ origin/…	/sˈɛkəndˌɛri/
pajamas	Originally/ in India/ loose drawers or trousers/ such as those…	/pədʒˈɑməz/
roles	A part/ or character/ performed by an actor in a drama/ hence/ a…	/rˈoʊlz/
asteroid	A starlike body/ esp. one of the numerous small planets whose…	/ˈæstɚˌɔɪd/
unsub
mixing	1. To cause a promiscuous interpenetration of the parts of/ as of…	/mˈɪksɪŋ/
courier	1. A messenger sent with haste to convey letters or dispatches/…	/kˈɝiɚ/
jeanne		/dʒˈin/
carrots	1. (Bot.) An umbelliferous biennial plant (Daucus Carota)/ of many…	/kˈærəts/
fuckers		/fˈʌkɚz/
translated	1. To bear/ carry/ or remove/ from one place to another/ to…	/trænzlˈeɪtɪd/
longing	An eager desire/ a craving/ a morbid appetite/ an earnest wish/ an…	/lˈɔŋɪŋ/
cigars	A small roll of tobacco/ used for smoking. Cigar fish (Zoöl.)/ a…	/sɪɡˈɑrz/
manipulate	1. To treat/ work/ or operate with the hands/ especially when…	/mənˈɪpjəlˌeɪt/
liberal	1. Free by birth/ hence/ befitting a freeman or gentleman/…	/lˈɪbˌɝəl/
investors	One who invests.	/ˌɪnvˈɛstɚz/
bun	A slightly sweetened raised cake or bisquit with a glazing of…	/bˈʌn/
sly	1. Dexterous in performing an action/ so as to escape notice/…	/slˈaɪ/
pickles	See Picle.	/pˈɪkəlz/
temperatures	1. Constitution/ state/ degree of any quality. The best…	/tˈɛmprətʃɚz/
sweetest	1. Having an agreeable taste or flavor such as that of sugar/…	/swˈitəst/
motto	1. (Her.) A sentence/ phrase/ or word/ forming part of an heraldic…	/mˈɑtoʊ/
moss	1. (Bot.) A cryptogamous plant of a cellular structure/ with…	/mˈɔs/
yum		/jˈʌm/
melting	Liquefaction/ the act of causing (something) to melt/ or the…	/mˈɛltɪŋ/
yan		/jˈæn/
requesting	1. The act of asking for anything desired/ expression of desire or…	/rɪkwˈɛstɪŋ/
lava	The melted rock ejected by a volcano from its top or fissured…	/lˈɑvə/
kris	A Malay dagger. See Creese.	/krˈɪs/
monthly	1. Continued a month/ or a performed in a month/ as/ the monthly…	/mˈʌnθli/
noses	1. (Anat.) The prominent part of the face or anterior extremity of…	/nˈoʊzɪz/
tickle	1. To touch lightly/ so as to produce a peculiar thrilling…	/tˈɪkəl/
ufo		/jˌuˌɛfˈoʊ/
timothy	A kind of grass (Phleum pratense) with long cylindrical spikes/ --…	/tˈɪməθi/
stacey		/stˈeɪsi/
midst	1. The interior or central part or place/ the middle/ -- used…	/mˈɪdst/
herbert		/hˈɝbɚt/
purchased	1. To pursue and obtain/ to acquire by seeking/ to gain/ obtain/…	/pˈɝtʃəst/
tis		/tˈɪz/
convenience	1. The state or quality of being convenient/ fitness or…	/kənvˈinjəns/
flashlight		/flˈæʃlˌaɪt/
dewey		/dˈui/
tripped		/trˈɪpt/
easiest		/ˈiziəst/
shouted	To utter a sudden and loud outcry/ as in joy/ triumph/ or…	/ʃˈaʊtɪd/
splitting		/splˈɪtɪŋ/
bryce		/brˈaɪs/
commands	1. To order with authority/ to lay injunction upon/ to direct/ to…	/kəmˈændz/
demanded	1. To ask or call for with authority/ to claim or seek from/ as by…	/dɪmˈændəd/
cuff	1. To strike/ esp./ to smite with the palm or flat of the hand/ to…	/kˈʌf/
cosmos	1. The universe or universality of created things/ -- so called…	/kˈɑzmoʊs/
curfew	1. The ringing of an evening bell/ originally a signal to the…	/kˈɝfju/
instructed	1. Arranged/ furnished/ provided. [Obs.] "He had neither ship…	/ˌɪnstrˈʌktəd/
notorious	Generally known and talked of by the public/ universally believed…	/noʊtˈɔriəs/
prague		/prˈɑɡ/
q	/ the seventeenth letter of the English alphabet/ has but one…	/kjˈu/
streak	To stretch/ to extend/ hence/ to lay out/ as a dead body. [Obs. or…	/strˈik/
equivalent	1. Equal in wortir or value/ force/ power/ effect/ import/ and the…	/ɪkwˈɪvələnt/
pitiful	1. Full of pity/ tender-hearted/ compassionate/ kind/ merciful/…	/pˈɪtəfəl/
fin	To carve or cut up/ as a chub.	/fˈɪn/
greeting	Expression of kindness or joy/ salutation at meeting/ a compliment…	/ɡrˈitɪŋ/
propaganda	1. (R. C. Ch.) (a) A congregation of cardinals/ established in…	/prˌɑpəɡˈændə/
doorstep	The stone or plank forming a step before an outer door.	/dˈɔrstˌɛp/
hilda		/hˈɪldə/
butterflies	A general name for the numerous species of diurnal Lepidoptera.…	/bˈʌtɚflˌaɪz/
fascinated	1. To influence in an uncontrollable manner/ to operate on by some…	/fˈæsənˌeɪtəd/
jude		/dʒˈud/
beatrice		/bˈiətrəs/
miriam		/mˈɪriəm/
dumping	A thick/ ill-shapen piece/ a clumsy leaden counter used by boys in…	/dˈʌmpɪŋ/
karan		/kˈɛrən/
condo		/kˈɑndoʊ/
fearless	Free from fear. Syn. -- Bold/ courageous/ interpid/ valor --…	/fˈɪrləs/
cripple	One who creeps/ halts/ or limps/ one who has lost/ or never had/…	/krˈɪpəl/
errand	A special business intrusted to a messenger/ something to be told…	/ˈɛrənd/
halls	1. A building or room of considerable size and stateliness/ used…	/hˈɔlz/
imitates	1. To follow as a pattern/ model/ or example/ to copy or strive to…	/ˈɪmətˌeɪts/
harley		/hˈɑrli/
ravi		/rˌɑvˈi/
gretchen		/ɡrˈɛtʃən/
sailed	1. An extent of canvas or other fabric by means of which the wind…	/sˈeɪld/
nico		/nˈikoʊ/
baking	1. The act or process of cooking in an oven/ or of drying and…	/bˈeɪkɪŋ/
connecting	1. To join/ or fasten together/ as by something intervening/ to…	/kənˈɛktɪŋ/
bourbon	1. A member of a family which has occupied several European…	/bˈɝbən/
cathedral	The principal church in a diocese/ so called because in it the…	/kəθˈidrəl/
malone		/məlˈoʊn/
bong		/bˈɑŋ/
tying	p. pr. of Tie.	/tˈaɪɪŋ/
lists	A line inclosing or forming the extremity of a piece of ground/ or…	/lˈɪsts/
strangle	1. To compress the windpipe of (a person or animal) until death…	/strˈæŋɡəl/
stripped		/strˈɪpt/
loans	A loanin. [Scot.]	/lˈoʊnz/
manchester		/mˈæntʃˌɛstɚ/
briefly	Concisely/ in few words.	/brˈifli/
tessa		/tˈɛsə/
unfinished	Not finished/ not brought to an end/ imperfect/ incomplete/ left…	/ənfˈɪnɪʃt/
experimental	1. Pertaining to experiment/ founded on/ or derived from/…	/ɪkspˌɛrɪmˈɛntəl/
greeks	Of or pertaining to Greece or the Greeks/ Grecian. Greek calends.…	/ɡrˈiks/
lil		/lˈɪl/
mainland	The continent/ the principal land/ -- opposed to island/ or…	/mˈeɪnlˌænd/
judgement		/dʒˈʌdʒmənt/
stammers	To make involuntary stops in uttering syllables or words/ to…	/stˈæmɚs/
pike	1. (Mil.) A foot soldier's weapon/ consisting of a long wooden…	/pˈaɪk/
liars	A person who knowingly utters falsehood/ one who lies.	/lˈaɪɚz/
slot	1. A broad/ flat/ wooden bar/ a slat or sloat. 2. A bolt or bar…	/slˈɑt/
amazon	1. One of a fabulous race of female warriors in Scythia/ hence/ a…	/ˈæməzˌɑn/
flooded	1. A great flow of water/ a body of moving water/ the flowing…	/flˈʌdəd/
torment	1. (Mil. Antiq.) An engine for casting stones. [Obs.] Sir T.…	/tˈɔrmˌɛnt/
mermaid	A fabled marine creature/ typically represented as having the…	/mˈɝmˌeɪd/
rapist		/rˈeɪpɪst/
sanders	An old name of sandalwood/ now applied only to the red sandalwood.…	/sˈændɚz/
triggered	1. A catch to hold the wheel of a carriage on a declivity. 2.…	/trˈɪɡɚd/
expects	1. To wait for/ to await. [Obs.] Let's in/ and there expect their…	/ɪkspˈɛkts/
lisbon	A sweet/ light-colored species of wine/ produced in the province…	/lˈɪzbən/
reader	1. One who reads. Specifically: (a) One whose distinctive office…	/rˈidɚ/
keyboard	The whole arrangement/ or one range/ of the keys of an organ/…	/kˈibˌɔrd/
roam	To go from place to place without any certain purpose or…	/rˈoʊm/
seventeen	One more than sixteen/ ten and seven added/ as/ seventeen years.	/sˈɛvəntˈin/
openly	1. In an open manner/ publicly/ not in private/ without secrecy.…	/ˈoʊpənli/
deacon	1. (Eccl.) An officer in Christian churches appointed to perform…	/dˈikən/
olga		/ˈoʊlɡə/
jackpot		/dʒˈækpˌɑt/
soaked	1. To cause or suffer to lie in a fluid till the substance has…	/sˈoʊkt/
printing	The act/ art/ or practice of impressing letters/ characters/ or…	/prˈɪntɪŋ/
yuck	To itch. [Prov. Eng.] Grose.	/jˈʌk/
shorty		/ʃˈɔrti/
extract	1. To draw out or forth/ to pull out/ to remove forcibly from a…	/ˈɛkstrˌækt/
prostitutes	1. To offer/ as a woman/ to a lewd use/ to give up to lewdness for…	/prˈɑstətˌuts/
cherish	1. To treat with tenderness and affection/ to nurture with care/…	/tʃˈɛrɪʃ/
logs	A Hebrew measure of liquids/ containing 2.37 gills. W. H. Ward.	/lˈɔɡz/
takin
sponge	1. (Zoöl.) Any one of numerous species of Spongiæ/ or Porifera.…	/spˈʌndʒ/
bates	1. A large stick/ a club/ specifically/ a piece of wood with one…	/bˈeɪts/
cuffs	1. To strike/ esp./ to smite with the palm or flat of the hand/ to…	/kˈʌfs/
virginity	1. The quality or state of being a virgin/ undefiled purity or…	/vɚdʒˈɪnɪti/
torturing	1. Extreme pain/ anguish of body or mind/ pang/ agony/ torment/…	/tˈɔrtʃɚɪŋ/
unity	1. The state of being one/ oneness. Whatever we can consider as…	/jˈunəti/
coop	1. A barrel or cask for liquor. [Obs.] Johnson. 2. An inclosure…	/kˈup/
forge	1. A place or establishment where iron or other metals are wrought…	/fˈɔrdʒ/
morse	The walrus. See Walrus.	/mˈɔrs/
guru	A spiritual teacher/ guide/ or confessor amoung the Hindoos. Malcom.	/ɡˈurˌu/
tai	Designating/ or pertaining to/ the chief linguistic stock of…	/tˈaɪ/
skilled	Having familiar knowledge united with readiness and dexterity in…	/skˈɪld/
dev	A god/ a deity/ a divine being/ an idol/ a king.	/dˈɛv/
insists	1. To stand or rest/ to find support/ -- with in/ on/ or upon.…	/ˌɪnsˈɪsts/
calf	1. The young of the cow/ or of the Bovine family of quadrupeds.…	/kˈæf/
oof
allowance	1. Approval/ approbation. [Obs.] Crabbe. 2. The act of allowing/…	/əlˈaʊəns/
homosexual		/hˌoʊmoʊsˈɛkʃˌʌwəl/
vijay
shapes	1. To form or create/ especially/ to mold or make into a…	/ʃˈeɪps/
rosemary	A labiate shrub (Rosmarinus officinalis) with narrow grayish…	/rˈoʊzmˌɛri/
idle	1. Of no account/ useless/ vain/ trifling/ unprofitable/…	/ˈaɪdəl/
slaughtered	The act of killing. Specifically: (a) The extensive/ violent/…	/slˈɔtɚd/
resent	1. To be sensible of/ to feel/ as: (a) In a good sense/ to take…	/rɪzˈɛnt/
cassandra		/kəsˈændrə/
leaking	1. A crack/ crevice/ fissure/ or hole which admits water or other…	/lˈikɪŋ/
likewise	In like manner/ also/ moreover/ too. See Also. Go/ and do thou…	/lˈaɪkwˌaɪz/
riddle	1. A sieve with coarse meshes/ usually of wire/ for separating…	/rˈɪdəl/
ghetto	The Jews'quarter in an Italian town or city. I went to the Ghetto/…	/ɡˈɛtoʊ/
sunglasses	A convex lens of glass for producing heat by converging the sun's…	/sˈʌnɡlˌæsɪz/
vega	A brilliant star of the first magnitude/ the brightest of those…	/vˈeɪɡə/
newest	1. Having existed/ or having been made/ but a short time/ having…	/nˈuəst/
valve	1. A door/ especially/ one of a pair of folding doors/ or one of…	/vˈælv/
geek		/ɡˈik/
fucks		/fˈʌks/
gangsters		/ɡˈæŋstɚz/
pies	A mass of type confusedly mixed or unsorted. [Written also pie.]	/pˈaɪz/
publisher	One who publishes/ as/ a publisher of a book or magazine. For love…	/pˈʌblɪʃɚ/
troubling	1. To put into confused motion/ to disturb/ to agitate. An angel…	/trˈʌbəlɪŋ/
trembling	Shaking/ tottering/ quivering. -- Trem"bling*ly/ adv. Trembling…	/trˈɛmbəlɪŋ/
