e	The fifth letter of the Italian alphabet/ called e and written in…	/ˈe/
medicinali	plural of medicinale	/me.di.t͡ʃiˈna.le/
ucciderebbe	third-person singular conditional of uccidere
fazzoletto	handkerchief/ square	/fat.t͡soˈlet.to/
rafael
bond
maresciallo	marshall	/ma.reʃˈʃal.lo/
crack
consegne	delivery/ handover/ consignment	/konˈseɲ.ɲa/
evans
doverlo	compound of the infinitive dovere with lo	/doˈver.lo/
verdure	plural of verdura	/verˈdu.re/
chiedermelo	compound of the infinitive chiedere with me (the conjunctive…
dani
cynthia
fritto	fried	/ˈfrit.to/
stevens
noti	of common knowledge	/ˈnɔ.to/
mentali	mental (of the mind)	/menˈta.le/
siedo	first-person singular present indicative of sedere
personalita
scopra	inflection of scoprire:
convivere	to live together/ to cohabit	/konˈvi.ve.re/
generosa	generous	/d͡ʒe.neˈro.zo/
aids	AIDS (acquired immune deficiency syndrome)	/aj.diˈɛs.se/
lori
perquisizione	search/ investigation	/per.kwi.zitˈt͡sjo.ne/
mariti	husband	/maˈri.to/
good
critico	critical	/ˈkri.ti.ko/
rendendo	gerund of rendere
water
stewart
now
cera	wax	/ˈt͡ʃe.ra/
delinquente	delinquent/ criminal	/de.linˈkwɛn.te/
divino	of or pertaining to a god or deity/ divine	/diˈvi.no/
piattaforma	platform (all senses)	/ˌpjat.taˈfor.ma/
riuscira
pagherai	second-person singular future of pagare
conversazioni	conversation/ talk/ interview	/kon.ver.satˈt͡sjo.ne/
lavorate	past participle of lavorare	/la.voˈra.to/
lividi	livid	/ˈli.vi.do/
pullman	coach/ bus (travelling/traveling between towns)	/ˈpul.man/
stronzetto	little shit	/stronˈt͡set.to/
muovermi	compound of the infinitive muovere with mi
signorine	young lady	/siɲ.ɲoˈri.na/
phoenix
sostituto	substitute (thing)	/sos.tiˈtu.to/
fumetti	comics/ comic strip/ cartoon	/fuˈmet.to/
dovessero	third-person plural imperfect subjunctive of dovere
graffio	hook	/ˈɡraf.fjo/
isole	island/ isle	/ˈi.zo.la/
sceglie	third-person singular present indicative of scegliere	/ˈʃeʎ.ʎe/
missioni	mission	/misˈsjo.ne/
donazione	donation/ gift	/do.natˈt͡sjo.ne/
griglia	a grill/ grille/ or grate/ or trammel	/ˈɡriʎ.ʎa/
lasciaci	compound of lascia/ the second-person singular imperative form of…
fascicoli	booklet/ pamphlet	/faʃˈʃi.ko.lo/
prestare	to lend	/presˈta.re/
strappo	tear/ rip	/ˈstrap.po/
ops	oops	/ˈops/
christina
pressioni	pressure	/presˈsjo.ne/
spiegherebbe	third-person singular conditional of spiegare
selvaggi	wild/ savage	/selˈvad.d͡ʒo/
percentuale	percentage	/per.t͡ʃen.tuˈa.le/
succederebbe	third-person singular conditional of succedere
gravemente	seriously/ critically/ severely	/ɡra.veˈmen.te/
suggerimento	suggestion/ tip/ hint/ advice/ indication/ point/ feedback	/sud.d͡ʒe.riˈmen.to/
bennet
definire	to define	/de.fiˈni.re/
roberts
manderò	to send/ forward/ dispatch/ transmit	/manˈda.re/
odiato	hated/ detested	/oˈdja.to/
fienile	hayloft
competere	to compete/ vie/ rival	/komˈpɛ.te.re/
thor
choi
facciamola	compound of facciamo/ the first-person plural imperative form of…	/fatˈt͡ʃa.mo.la/
granché	nothing notable/ or particularly interesting/ not much	/ɡranˈke/
nonni	grandfather	/ˈnɔn.no/
litigio	quarrel/ row/ altercation/ tiff/ squabble/ toil/ strife	/liˈti.d͡ʒo/
tubi	tube	/ˈtu.bo/
ripulito	past participle of ripulire
camille
preparazione	preparation	/pre.pa.ratˈt͡sjo.ne/
brasile	Brazil (a large Portuguese-speaking country in South America)	/braˈzi.le/
chiameremo	first-person plural future of chiamare
colpiti	past participle of colpire	/kolˈpi.to/
difetti	defect/ fault/ blemish/ flaw	/diˈfɛt.to/
avergli	compound of the infinitive avere with gli	/aˈver.ʎi/
americane	female equivalent of americano/ female American (female native or…	/a.me.riˈka.na/
sufficienti	sufficient/ enough	/suf.fiˈt͡ʃɛn.te/
inventata	invented/ made up/ fictitious	/in.venˈta.to/
fi
arizona	Arizona (a state in the southwestern United States/ established 1912)	/a.ridˈd͡zɔ.na/
editore	publishing	/e.diˈto.re/
provocare	to cause (an incident/ etc.)	/pro.voˈka.re/
drogata	past participle of drogare	/droˈɡa.to/
cominciano	third-person plural present indicative of cominciare
musicista	musician	/mu.ziˈt͡ʃis.ta/
lavorarci	compound of the infinitive lavorare with ci
lasciarli	compound of the infinitive lasciare with li
crollo	collapse/ slump	/ˈkrɔl.lo/
scoppiare	to explode/ to burst	/skopˈpja.re/
granche
prendertela	second-person singular infinitive of prendersela
seguite	past participle of seguire	/seˈɡwi.to/
evoluzione	an ordered movement	/e.vo.lutˈt͡sjo.ne/
mills
esther
picchiata	past participle of picchiare	/pikˈkja.ta/
soddisfare	to satisfy	/sod.disˈfa.re/
ragazzine	young girl/ little girl/ kid/ (female) teenager/ teenage girl	/ra.ɡatˈt͡si.na/
cambiarmi	compound of the infinitive cambiare with mi	/kamˈbjar.mi/
osserva	inflection of osservare:
dante	a male given name/ equivalent to English Dante	/ˈdan.te/
risalire	to climb again/ to ascend again	/ri.saˈli.re/
pasticcio	pie/ pasty	/pasˈtit.t͡ʃo/
tirati	past participle of tirare	/tiˈra.to/
libreria	bookshop/ bookstore/ bookhouse	/li.breˈri.a/
aspettero
nobili	aristocratic/ noble/ titled	/ˈnɔ.bi.le/
aggressivo	aggressive	/aɡ.ɡresˈsi.vo/
chilo	kilo	/ˈki.lo/
perla	pearl	/ˈpɛr.la/
einstein
restera
legare	bind/ tie	/leˈɡa.re/
bastava	third-person singular imperfect indicative of bastare	/basˈta.va/
manutenzione	maintenance	/ma.nu.tenˈt͡sjo.ne/
rimase	third-person singular past historic of rimanere
portarvi	compound of the infinitive portare with vi	/porˈtar.vi/
notturno	nocturnal	/notˈtur.no/
nascoste	past participle of nascondere	/nasˈkos.to/
whiskey
definito	definite/ defined/ determinate	/de.fiˈni.to/
armatura	armour/armor	/ar.maˈtu.ra/
agnello	lamb	/aɲˈɲɛl.lo/
bordello	brothel	/borˈdɛl.lo/
farsa	farce/ masquerade	/ˈfar.sa/
mantieni	inflection of mantenere:
maggioranza	majority/ most	/mad.d͡ʒoˈran.t͡sa/
mama
arteria	artery/ arteria	/arˈtɛ.rja/
necessita	inflection of necessitare:
sedute	sitting/ seated	/seˈdu.ta/
brutale	rough/ brutal	/bruˈta.le/
pulite	clean/ neat/ tidy	/puˈli.to/
convincermi	compound of the infinitive convincere with mi
tirarlo	compound of the infinitive tirare with lo
capitan	apocopic form of capitano
alloggi	lodging/ accommodation	/alˈlɔd.d͡ʒo/
scommetterci	compound of the infinitive scommettere with ci
capirà	to understand	/kaˈpi.re/
permettimi	compound of permetti/ the second-person singular imperative form…
anonima	anonymous	/aˈnɔ.ni.mo/
baracca	hut/ hovel	/baˈrak.ka/
arachidi	peanut	/aˈra.ki.de/
chiacchierare	to chat	/kjak.kjeˈra.re/
cadendo	gerund of cadere
panna	cream	/ˈpan.na/
patetica	pathetic/ pitiful	/paˈtɛ.ti.ko/
sutton
gail
art
ricordarmi	compound of the infinitive ricordare with mi
anatra	duck (the bird or its meat)	/ˈa.na.tra/
kg
orientale	east/ oriental/ eastern	/o.rjenˈta.le/
femmine	female	/ˈfem.mi.na/
descritto	past participle of descrivere
tenetevi	second-person plural imperative of tenersi
terremoto	earthquake/ quake	/ter.reˈmɔ.to/
samurai	samurai (feudal Japanese warrior)	/sa.muˈraj/
occupiamo	inflection of occupare:
ringraziarla	compound of the infinitive ringraziare with la
scommesso	past participle of scommettere	/skomˈmes.so/
blocca	inflection of bloccare:	/ˈblɔk.ka/
mantiene	third-person singular present indicative of mantenere
indovinate	past participle of indovinare
ispirato	inspired	/is.piˈra.to/
rilevante	present participle of rilevare	/ri.leˈvan.te/
vip
orgogliosi	proud	/or.ɡoʎˈʎo.zo/
rimaniamo	inflection of rimanere:
tossico	toxic/ poisonous	/ˈtɔs.si.ko/
alzarti	compound of the infinitive alzare with ti
escluso	past participle of escludere	/esˈklu.zo/
reati	offence/offense/ crime	/reˈa.to/
vennero	third-person plural past historic of venire
significava	third-person singular imperfect indicative of significare
fareste	second-person plural conditional of fare
udito	hearing (sense)	/uˈdi.to/
kane
ubriacone	augmentative of ubriaco: drunk/ drunkard/ toper/ blotto/ binge…	/u.bri.aˈko.ne/
pranzare	to lunch/ have lunch	/pranˈd͡za.re/
sballo	first-person singular present indicative of sballare	/ˈzbal.lo/
brien
doris	a surname
scopro	first-person singular present indicative of scoprire
metterli	compound of the infinitive mettere with li	/ˈmet.ter.li/
artificio	artifice	/ar.tiˈfi.t͡ʃo/
clacson	horn (of a car)	/ˈklak.son/
clima	climate	/ˈkli.ma/
decisi	past participle of decidere	/deˈt͡ʃi.zo/
contemporaneamente	contemporarily/ simultaneously/ at the same time	/kon.tem.po.ra.ne.aˈmen.te/
rovini	inflection of rovinare:
seppellire	to bury/ to inter	/sep.pelˈli.re/
suv
pepe	pepper	/ˈpe.pe/
sacra	sacred	/ˈsa.kro/
soggetti	subject/ dependent	/sodˈd͡ʒɛt.to/
cugini	a male cousin (son of one’s uncle or aunt)	/kuˈd͡ʒi.no/
fastidioso	annoying/ tiresome/ vexing	/fas.tiˈdjo.zo/
inchiostro	ink (all senses)	/inˈkjɔs.tro/
energie	energy	/e.nerˈd͡ʒi.a/
cruz
tantissime	superlative degree of tanto (“very much/ very many”)	/tanˈtis.si.mo/
gorilla	gorilla	/ɡoˈril.la/
pentirai	second-person singular future of pentirsi
vicinanze	proximity/ closeness/ nearness	/vi.t͡ʃiˈnan.t͡sa/
metterà	to put/ to place/ to lay/ to set	/ˈmet.te.re/
infilato	past participle of infilare
combatte	third-person singular present indicative of combattere	/komˈbat.te/
considero	first-person singular present indicative of considerare
he
avventure	adventure/ venture	/av.venˈtu.ra/
parcheggiato	past participle of parcheggiare
romani	Roman	/roˈma.no/
spiegarlo	compound of the infinitive spiegare with lo
rispettato	past participle of rispettare	/ris.petˈta.to/
florrick
pensera
trish
saggia	wise (having wisdom)	/ˈsad.d͡ʒo/
riferisce	inflection of riferire:
assicurare	to assure/ guarantee	/as.si.kuˈra.re/
delegato	past participle of delegare	/de.leˈɡa.to/
ceduto	past participle of cedere
psichiatrico	psychiatric	/psiˈkja.tri.ko/
vega	Vega	/ˈvɛ.ɡa/
agnes
brindiamo	inflection of brindare:
correttamente	correctly	/kor.ret.taˈmen.te/
nuoto	swimming (the activity of being moving oneself through water using…	/ˈnwɔ.to/
gabrielle
spiritoso	witty	/spi.riˈto.zo/
merci	plural of merce	/ˈmɛr.t͡ʃi/
deputato	appointed/ fixed	/de.puˈta.to/
lavoretto	diminutive of lavoro (“work”)	/la.voˈret.to/
avvisare	to warn/ to alert	/av.viˈza.re/
martini	plural of martino
more	Moorish	/ˈmɔ.ro/
puttanella	a young woman who dresses provocatively
fini	thin	/ˈfi.ne/
comprensibile	intelligible/ understandable/ comprehensible	/kom.prenˈsi.bi.le/
eccitata	excited/ aroused/ horny/ agog	/et.t͡ʃiˈta.to/
richiamami
affidato	past participle of affidare
lenta	slow	/ˈlɛn.to/
dovevate	second-person plural imperfect indicative of dovere
bush	a surname in English	/ˈbuʃ/
trofeo	trophy	/troˈfɛ.o/
pagando	gerund of pagare	/paˈɡan.do/
nash
meritato	deserved/ merited	/me.riˈta.to/
privo	devoid	/ˈpri.vo/
cicatrici	scar	/t͡ʃi.kaˈtri.t͡ʃe/
reporter	reporter (journalist)	/reˈpɔr.ter/
aiutano	third-person plural present indicative of aiutare
architetto	architect	/ar.kiˈtet.to/
spararmi	compound of the infinitive sparare with mi
dance
fidato	past participle of fidare	/fiˈda.to/
ramo	branch	/ˈra.mo/
darcy
dong
vuoti	empty/ vacant	/ˈvwɔ.to/
brett
passeremo	first-person plural future of passare
calze	sock	/ˈkal.t͡sa/
gossip	gossip (especially concerning famous or important people)
precisi	precise/ exact/ thorough	/preˈt͡ʃi.zo/
detroit
deprimente	depressing	/de.priˈmɛn.te/
scartoffie	paperwork/ papers	/skarˈtɔf.fja/
rimorso	past participle of rimordere	/riˈmɔr.so/
stacy
celeste	celesta	/t͡ʃeˈlɛs.te/
klingon
portland
suicida	suicidal	/su.iˈt͡ʃi.da/
telegramma	telegram	/te.leˈɡram.ma/
chilometro	kilometre/ kilometer	/kiˈlɔ.me.tro/
successiva	following/ next/ subsequent	/sut.t͡ʃesˈsi.vo/
italiana	Italian (of/ from or relating to Italy)	/i.taˈlja.no/
fumi	smoke	/ˈfu.mo/
alzate	past participle of alzare	/alˈt͡sa.to/
educato	well-mannered/ polite	/e.duˈka.to/
gestito	past participle of gestire
profondità	depth/ depths	/pro.fon.diˈta/
muffin
assaggiare	to taste/ to try/ to sample	/as.sadˈd͡ʒa.re/
tessa	inflection of tessere:
spogliarellista	stripper
ipocrita	hypocritical	/iˈpɔ.kri.ta/
dimenticherò	to forget	/di.men.tiˈka.re/
lesbiche	lesbian	/ˈlɛz.bi.ka/
hood
tolta	past participle of togliere	/ˈtɔl.to/
account	account
viaggia	inflection of viaggiare:	/viˈad.d͡ʒa/
lealta
difetto	defect/ fault/ blemish/ flaw	/diˈfɛt.to/
hunt
contabile	book-keeping	/konˈta.bi.le/
roberto	a male given name from Proto-Germanic/ feminine equivalent…	/roˈbɛr.to/
navetta	shuttle (all senses)	/naˈvet.ta/
dolcetto	diminutive of dolce: cookie/ petit four/ treat/ sweet	/dolˈt͡ʃet.to/
arrivò	to arrive/ to come/ to reach	/ar.riˈva.re/
seppellito	past participle of seppellire
yogurt	yogurt	/ˈjɔ.ɡurt/
jonas
lampo	flash	/ˈlam.po/
furioso	furious	/fuˈrjo.zo/
resterò	to stay/ to remain (in a location)	/resˈta.re/
tenevo	first-person singular imperfect indicative of tenere
spaventosa	frightful/ dreadful/ frightening/ terrible/ horrible	/spa.venˈto.zo/
aggressore	aggressor/ attacker/ assailant/ mugger	/aɡ.ɡresˈso.re/
collaterali	collateral	/kol.la.teˈra.le/
fantasie	imagination/ fantasy/ whim/ fancy	/fan.taˈzi.a/
occupare	to occupy/ take over/ squat in	/ok.kuˈpa.re/
grotta	cave	/ˈɡrɔt.ta/
tosse	cough (condition that causes one to cough)	/ˈtos.se/
stu
sospensione	suspension (all senses)	/sos.penˈsjo.ne/
intima	feminine singular of intimo	/ˈin.ti.mo/
tate	governess (or any young woman looking after children)	/ˈta.ta/
pasqua	Passover/ passover/ Pasch/ pasch	/ˈpas.kwa/
cantando	gerund of cantare
rimedio	remedy/ cure	/riˈmɛ.djo/
wheeler
sessualmente	sexually	/ses.su.alˈmen.te/
cambiamo	inflection of cambiare:
midollo	marrow	/miˈdol.lo/
setta	sect	/ˈsɛt.ta/
folli	bellows	/ˈfɔl.le/
telegiornale	television news programme/program	/ˌte.le.d͡ʒorˈna.le/
carri	a wagon/ cart/ van/ lorry or truck (a means of transport used to…	/ˈkar.ro/
tirar	to pull/ to draw/ to tug/ to drag	/tiˈra.re/
javier
eredità	inheritance/ hereditament	/e.re.diˈta/
svegliare	to wake up/ to awaken	/zveʎˈʎa.re/
ordina	inflection of ordinare:
piombo	lead	/ˈpjom.bo/
procura	power of attorney/ proxy	/proˈku.ra/
anziana	elder/ senior	/anˈt͡sja.no/
doveri	duty	/doˈve.re/
allegro	cheerful	/alˈle.ɡro/
scorte	past participle of scorgere	/ˈskɔr.to/
riferisco	first-person singular present indicative of riferire	/ri.feˈris.ko/
avvicinato	past participle of avvicinare
irrilevante	unimportant/ insignificant/ trifling/ irrelevant	/ir.ri.leˈvan.te/
tosto	toasted sandwich	/ˈtɔst/
resi	past participle of rendere	/ˈre.zo/
volato	past participle of volare
immortale	immortal/ eternal/ everlasting/ undying/ deathless	/im.morˈta.le/
salendo	gerund of salire
egitto	Egypt (a country in North Africa and West Asia)	/eˈd͡ʒit.to/
ricostruire	to rebuild/ to reconstruct	/ri.kos.truˈi.re/
ratti	quick/ swift/ rapid	/ˈrat.to/
cantano
sessione	session	/sesˈsjo.ne/
arrosto	roast	/arˈrɔs.to/
dignità	dignity	/diɲ.ɲiˈta/
reagan	a surname and unisex given name in English	/ˈrɛ.ɡan/
sfera	sphere/ ball/ globe	/ˈsfɛ.ra/
tribù	tribe	/triˈbu/
lealtà	loyalty/ faithfulness	/le.alˈta/
azzurro	light blue/ azure/ sky blue (especially the light blue…	/adˈd͡zur.ro/
critiche	criticism	/ˈkri.ti.ka/
poterci	compound of the infinitive potere with ci
rich
dichiara	inflection of dichiarare:
but
falle	compound of fa'/ the second-person singular imperative form of…	/ˈfal.le/
miserabile	worthy of pity or compassion	/mi.zeˈra.bi.le/
neonato	newborn	/ne.oˈna.to/
passero	sparrow	/ˈpas.se.ro/
seung
mandarlo	compound of the infinitive mandare with lo	/manˈdar.lo/
liberamente	liberally	/li.be.raˈmen.te/
oca	goose/ gander (male)	/ˈɔ.ka/
aspettavamo	first-person plural imperfect indicative of aspettare
evitato	past participle of evitare
adrenalina	adrenaline (epinephrine/ the hormone and neurotransmitter)	/a.dre.naˈli.na/
roland
ty
alt	stop!	/ˈalt/
tenebre	darkness/ gloom/ night	/ˈtɛ.ne.bra/
maschere	mask	/ˈmas.ke.ra/
laurie
capsula	capsule (all senses)	/ˈka.psu.la/
colline	plural of collina	/kolˈli.ne/
phillip
automatico	automatic	/aw.toˈma.ti.ko/
disturbato	past participle of disturbare
psicologia	psychology	/psi.ko.loˈd͡ʒi.a/
pagherò	to pay (money/ a bill/ the rent/ etc.)	/paˈɡa.re/
antidoto	antidote	/anˈti.do.to/
muovono	third-person plural present indicative of muovere
ammissione	admission/ admittance/ entrance	/am.misˈsjo.ne/
abe
scriva	inflection of scrivere:
polly
torace	chest	/toˈra.t͡ʃe/
spostatevi	second-person plural imperative of spostarsi
isabelle
moderno	modern	/moˈdɛr.no/
sennò	otherwise/ or else	/senˈnɔ/
spaccio	trafficking (in)	/ˈspat.t͡ʃo/
furti	theft	/ˈfur.to/
crystal
powell
marmellata	jam (food)	/mar.melˈla.ta/
scema	stupid/ silly/ daft	/ˈʃe.mo/
tirando	gerund of tirare
pagate	past participle of pagare	/paˈɡa.to/
divertiremo	first-person plural future of divertire
rispettabile	respectable	/ris.petˈta.bi.le/
miliardo	billion (10⁹)	/miˈljar.do/
genetica	genetics	/d͡ʒeˈnɛ.ti.ka/
incastrare	to insert	/in.kasˈtra.re/
surf	surfing	/ˈsɛrf/
beneficio	benefit	/be.neˈfi.t͡ʃo/
abbattere	to throw down/ to knock down/ to bring down/ to fell	/abˈbat.te.re/
fattore	factor/ element (contributor to a result)	/fatˈto.re/
emozionata	emotionally agitated/ moved
cross	motocross	/ˈkrɔs/
distruggendo	gerund of distruggere
joyce
cercheremo	first-person plural future of cercare
minacciando	gerund of minacciare
peggiorando	gerund of peggiorare
promettere	to promise	/proˈmet.te.re/
preservativo	preservative	/pre.ser.vaˈti.vo/
esaurito	past participle of esaurire	/e.zawˈri.to/
moduli	form	/ˈmɔ.du.lo/
canali	channel	/kaˈna.le/
occuperemo	first-person plural future of occupare
cantato	past participle of cantare
lavato	past participle of lavare	/laˈva.to/
ms
civiltà	civilization	/t͡ʃi.vilˈta/
baia	mockery/ teasing	/ˈba.ja/
aggiornamento	update/ updating	/ad.d͡ʒor.naˈmen.to/
gates
tanner
ridotta	reduced	/riˈdot.to/
nasce	third-person singular present indicative of nascere	/ˈnaʃ.ʃe/
diciotto	eighteen	/diˈt͡ʃɔt.to/
risale	third-person singular present indicative of risalire
unire	to unite/ to put together	/uˈni.re/
evacuare	to evacuate/ to empty out/ to abandon	/e.vaˈkwa.re/
wu
sporche	dirty/ filthy/ unclean/ soiled	/ˈspɔr.ko/
parlavano	third-person plural imperfect indicative of parlare
bridge	bridge (card game)	/ˈbrid͡ʒ/
assaggio	tasting/ sampling	/asˈsad.d͡ʒo/
first
secret
nascondermi	compound of the infinitive nascondere with mi
violino	violin/ fiddle	/vi.oˈli.no/
z	The twenty-first letter of the Italian alphabet/ called zeta and…	/ˈd͡zɛ.ta/
rubate	past participle of rubare (“to steal”)	/ruˈba.to/
holden
separazione	separation/ split-up/ breakup/ division/ parting	/se.pa.ratˈt͡sjo.ne/
splendore	splendour/ glow	/splenˈdo.re/
pony	pony	/ˈpɔ.ni/
tirarmi	compound of the infinitive tirare with mi
cappella	chapel	/kapˈpɛl.la/
perdenti	present participle of perdere	/perˈdɛn.te/
liberarti	compound of the infinitive liberare with ti	/li.beˈrar.ti/
considerata	prudent/ cautious/ careful	/kon.si.deˈra.to/
